id,name,definition,synonyms_exact,alt_ids,subsets,xrefs,replaced_by,consider
UBERON:0007232,2 cell stage,,2-cell stage|two-cell stage,,,XAO:1000011|XtroDO:0000006|ZFS:0000002,,
UBERON:0007233,4 cell stage,,4-cell stage|four-cell stage,,,XAO:1000013|XtroDO:0000007|ZFS:0000003,,
UBERON:0007236,8 cell stage,,8-cell stage|eight-cell stage,,,XAO:1000014|XtroDO:0000008|ZFS:0000004,,
UBERON:0007237,1st arch mandibular component,,ventral pharyngeal arch 1,,,EHDAA2:0000031|EHDAA:583|EMAPA:16382|VHOG:0000510,,
UBERON:0007238,1st arch maxillary component,,,,,EHDAA2:0000038|EHDAA:595|EMAPA:16388,,
UBERON:0007239,tunica media of artery,A tunica media that is part of a artery.,arterial media|tunica media (arteriae),,,"EMAPA:36294|EV:0100029|FMA:14273|NCIT:C49321|SCTID:84300001|UMLS:C1710627 {source=""ncithesaurus:Venous_System_Smooth_Muscle_Tissue""}",,
UBERON:0007240,tunica adventitia of artery,A tunica adventitia that is part of a artery.,arterial adventitia|tunica externa (adventitia)(arteriae),,,EMAPA:36295|EV:0100030|FMA:14274|SCTID:113261001,,
UBERON:0007241,tunica adventitia of vein,A tunica adventitia that is part of a vein.,tunica externa (adventitia)(venae)|venous adventitia,,,EMAPA:36310|EV:0100034|FMA:14355|SCTID:13202006,,
UBERON:0007242,tunica intima of vein,A tunica intima that is part of a vein.,tunica interna (intima)(venae)|venous intima,,,EMAPA:36308|EV:0100032|FMA:14353|SCTID:2436009,,
UBERON:0007243,tunica media of vein,A tunica media that is part of a vein.,tunica media (venae)|venous media,,,EMAPA:36309|EV:0100033|FMA:14354|SCTID:42049001,,
UBERON:0007244,inferior olivary nucleus,"The inferior olivary nucleus is the largest nucleus situated in the olivary body, part of the medulla oblongata.",,,,BTO:0003844|CALOHA:TS-2383|EMAPA:19241|SCTID:369066005|VHOG:0001380|Wikipedia:Inferior_olivary_nucleus,,
UBERON:0007245,nuclear complex of neuraxis,Gray matter of the central nervous system which is a collection of clustered nuclei.,,,,FMA:256381|FMA:84059,,
UBERON:0007247,nucleus of superior olivary complex,"Any of the nuclei that comprise the superior olivary complex (superior olive). This includes both the primary nuclei such as the lateral and medial nuclei, as well as periolivary nuclei.",superior olivary complex nucleus,,grouping_class|pheno_slim,FMA:72246|SCTID:369024009,,
UBERON:0007249,dorsal accessory inferior olivary nucleus,"The inferior olivary nucleus that is the smallest, and appears on transverse section as a curved lamina behind the primary olivary nucleus.","DAO|dorsal accessory olivary nucleus|dorsal accessory olive|inferior olivary complex, dorsal accessory olive|inferior olive, dorsal nucleus|nucleus olivaris accessorius posterior|posterior accessory olivary nucleus",UBERON:0014288,,BAMS:DIO|BAMS:IOD|BAMS:IOda|DHBA:12603|FMA:72593|HBA:9562|neuronames:750|NLXANAT:100310|SCTID:369068006|Wikipedia:Olivary_body#Olivary_nuclei,,
UBERON:0007250,lingual tonsil,"The lymph tissue on the floor of the oropharyngeal passage, near the root of the tongue.",lingual tonsillar tissue,,pheno_slim,"FMA:54836|MA:0000773|NCIT:C32988|SCTID:276957006|UMLS:C0229871 {source=""ncithesaurus:Lingual_Tonsil""}|Wikipedia:Lingual_tonsils",,
UBERON:0007251,preoptic nucleus,A nucleus of brain that is part of a preoptic area.,,,,"CALOHA:TS-0822|EV:0100226|MESH:D011301 {sssom:mapping_provider=""https://github.com/biopragmatics/biomappings"", sssom:mapping_justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",,
UBERON:0007252,intervertebral disk of cervical vertebra,"An intervertebral disk that is part of a cervical region of vertebral column. A cervical intervertebral disk connects at least one cervical vertebra, either to another cervical vertebra, or at one point on the vertebral colummn, to a thoracic vertebra.",cervical intervertebral disc|intervertebral disc of cervical region,,,EMAPA:19415|FMA:13895|SCTID:68818006,,
UBERON:0007254,intervertebral disk of thoracic vertebra,"An intervertebral disk that is part of a thoracic region of vertebral column. A thoracic intervertebral disk connects at least one thoracic vertebra, either to another thoracic vertebra, or at one point on the vertebral colummn, to a lumbar vertebra.",intervertebral disc of thoracic region,,,EMAPA:19489|FMA:10455,,
UBERON:0007255,intervertebral disk of lumbar vertebra,"An intervertebral disk that is part of a lumbar region of vertebral column. A lumbar intervertebral disk connects at least one lumbar vertebra, either to another thoracic vertebra, or at one point on the vertebral colummn, to a sacral vertebra.",intervertebral disc of lumbar region,,,EMAPA:19468|FMA:13894,,
UBERON:0007257,intervertebral disk of sacral vertebra,"An intervertebral disk that is part of a sacral region of vertebral column. A sacral intervertebral disk connects at least one sacral vertebra, either to another thoracic vertebra, or at one point on the vertebral colummn, to a sacral vertebra.",intervertebral disc of sacral region,,,EMAPA:19575|FMA:268676,,
UBERON:0007260,intervertebral disk of third cervical vertebra,An intervertebral disk that connects a mammalian cervical vertebra 3 and connects a mammalian cervical vertebra 4.,"C3 intervertebral disk|intervertebral disk, C3-C4",,,EMAPA:19422|FMA:13896,,
UBERON:0007261,intervertebral disk of fourth cervical vertebra,An intervertebral disk that connects a mammalian cervical vertebra 4 and connects a mammalian cervical vertebra 5.,"intervertebral disc of fourth cervical vertebra|intervertebral disk, C4-C5",,,EMAPA:19425|FMA:13897|SCTID:361748005,,
UBERON:0007262,intervertebral disk of fifth cervical vertebra,An intervertebral disk that connects a mammalian cervical vertebra 5 and connects a mammalian cervical vertebra 6.,"intervertebral disc of fifth cervical vertebra|intervertebral disk, C5-C6",,,EMAPA:19428|FMA:13898|SCTID:361749002,,
UBERON:0007263,intervertebral disk of sixth cervical vertebra,An intervertebral disk that connects a mammalian cervical vertebra 6 and connects a mammalian cervical vertebra 7.,"intervertebral disk, C6-C7",,,EMAPA:19460|FMA:13899,,
UBERON:0007264,intervertebral disk of seventh cervical vertebra,An intervertebral disk that connects a thoracic vertebra and connects a mammalian cervical vertebra 7.,"intervertebral disk, C7-T1",,,EMAPA:19463|FMA:13900,,
UBERON:0007265,intervertebral disk of axis,An intervertebral disk that connects a vertebral bone 2 and connects a mammalian cervical vertebra 3.,"C2 disk|C2 intervertebral disk|intervertebral disc of cervical vertebra 2|intervertebral disc of second cervical vertebra|intervertebral disk of cervical vertebra 2|intervertebral disk of second cervical vertebra|intervertebral disk, C2-C3|second cervical intervertebral disk",,,EMAPA:19419|FMA:25058,,
UBERON:0007266,intervertebral disk of atlas,An intervertebral disk that connects a vertebral bone 1 and connects a vertebral bone 2.,"C1 disk|C1 intervertebral disk|first cervical intervertebral disk|intervertebral disc of cervical vertebra 1|intervertebral disc of first cervical vertebra|intervertebral disk of cervical vertebra 1|intervertebral disk of first cervical vertebra|intervertebral disk, C1-C2",,,EMAPA:19416,,
UBERON:0007267,trachea pre-cartilage rings,A pre-cartilage condensation that is part of a trachea.,,,,EHDAA2:0002070|EHDAA:7082,,
UBERON:0007268,upper esophageal sphincter,"The upper esophageal sphincter (UES) (also called the Pharyngoesophageal sphincter) refers to the superior portion of the esophagus. Unlike the lower esophageal sphincter, it consists of striated muscle and is under conscious control. The primary muscle of the UES is the cricopharyngeus portion of the inferior pharyngeal constrictor. During swallowing the upper esophageal sphincter opens so the bolus can pass into the esophagus. A secondary role of the UES is to reduce backflow from the esophagus into the pharynx.",pharyngoesophageal sphincter|upper esophageal sphincter muscle|upper oesophageal sphincter,,,"FMA:265203|MESH:D049631 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|NCIT:C33836|UMLS:C1451819 {source=""ncithesaurus:Upper_Esophageal_Sphincter""}|Wikipedia:Upper_esophageal_sphincter",,
UBERON:0007269,pectoral appendage musculature,Any collection of muscles that is part of a pectoral appendage.,,,efo_slim,EFO:0003540|TAO:0000563|ZFA:0000563,,
UBERON:0007270,pelvic appendage musculature,Any collection of muscles that is part of a pelvic appendage.,,,,TAO:0000258|ZFA:0000258,,
UBERON:0007271,appendage musculature,Any collection of muscles that is part of an appendage.,,,,TAO:0000207|ZFA:0000207,,
UBERON:0007272,pectoral appendage skeleton,"Skeletal subdivision consisting of the anterior appendicular limb skeleton, excluding the pectoral girdle.",,,,VSAO:0005000,,
UBERON:0007273,pelvic appendage skeleton,The collection of all skeletal elements in a pelvic appendage region.,,,,,,
UBERON:0007274,crista of ampulla of anterior semicircular duct of membranous laybrinth,A crista ampullaris neuroepithelium that is part of a anterior semicircular duct.,anterior crista ampullaris|anterior cristae|anterior semicircular canal sensory patch|anterior semicircular canal sensory patches|rostral crista,,vertebrate_core,FMA:75610|TAO:0000619|XAO:0004137|ZFA:0000619,,
UBERON:0007275,crista of ampulla of posterior semicircular duct of membranous laybrinth,A crista ampullaris neuroepithelium that is part of a posterior semicircular duct.,caudal crista|posterior crista ampullaris|posterior cristae|posterior semicircular canal sensory patch|posterior semicircular canal sensory patches,,vertebrate_core,FMA:75611|TAO:0000566|XAO:0004133|ZFA:0000566,,
UBERON:0007276,crista of ampulla of lateral semicircular duct of membranous laybrinth,A crista ampullaris neuroepithelium that is part of a lateral semicircular duct.,lateral crista ampullaris|lateral cristae|lateral semicircular canal sensory patch|lateral semicircular canal sensory patches,,vertebrate_core,FMA:75612|TAO:0000166|ZFA:0000166,,
UBERON:0007277,presumptive hindbrain,"The rhombencephalon (or hindbrain) is a developmental categorization of portions of the central nervous system in vertebrates. The rhombencephalon can be subdivided in a variable number of transversal swellings called rhombomeres. In the human embryo eight rhombomeres can be distinguished, from caudal to rostral: Rh7-Rh1 and the isthmus (the most rostral rhombomere). A rare disease of the rhombencephalon, 'rhombencephalosynapsis' is characterized by a missing vermis resulting in a fused cerebellum. Patients generally present with cerebellar ataxia. The caudal rhombencephalon has been generally considered as the initiation site for neural tube closure.",presumptive rhombencephalon,,efo_slim,BAMS:HB|CALOHA:TS-2118|EFO:0003440|EHDAA2:0001630|FMA:295640|TAO:0000569|Wikipedia:Rhombencephalon|ZFA:0000569,,
UBERON:0007278,presumptive sinus venosus,Portion of tissue that is part of the heart tube and will become the sinus venosus.,,,,TAO:0002234|ZFA:0001722,,
UBERON:0007279,presumptive atrioventricular canal,A presumptive structure that has the potential to develop into a atrioventricular canal.,future atrioventricular canal|future AV canal,,,TAO:0002227|ZFA:0001723,,
UBERON:0007280,presumptive endocardium,A presumptive structure that has the potential to develop into a endocardium.,,,,TAO:0002233|ZFA:0001724,,
UBERON:0007281,presumptive midbrain hindbrain boundary,Embryonic structure that gives rise to the midbrain hindbrain boundary.,presumptive MHB|presumptive midbrain-hindbrain boundary,,efo_slim,EFO:0003446|TAO:0001187|XAO:0004086|ZFA:0001187,,
UBERON:0007282,presumptive segmental plate,A presumptive structure that has the potential to develop into a presomitic mesoderm.,,,efo_slim,EFO:0003421|TAO:0000053|ZFA:0000053,,
UBERON:0007283,presumptive shield,A presumptive structure that has the potential to develop into a primitive knot.,,,efo_slim,EFO:0003444|TAO:0001121|ZFA:0001121,,
UBERON:0007284,presumptive neural plate,A presumptive structure that has the potential to develop into a neural plate.,prospective neuroectoderm|prospective vegetal ectoderm,,efo_slim,EFO:0003424|TAO:0000063|ZFA:0000063,,
UBERON:0007285,presumptive paraxial mesoderm,The part of the blastula that has the potential to develop into a paraxial mesoderm.,future paraxial mesenchyme|future paraxial mesoderm,,efo_slim,EFO:0003443|TAO:0000591|XAO:0004134|ZFA:0000591,,
UBERON:0007286,presumptive floor plate,A presumptive structure that has the potential to develop into a floor plate.,,,efo_slim,EFO:0003454|TAO:0001218|ZFA:0001218,,
UBERON:0007287,presumptive bulbus arteriosus,A presumptive structure that has the potential to develop into a bulbus arteriosus.,,,,TAO:0002230|ZFA:0001712,,
UBERON:0007288,presumptive forebrain midbrain boundary,A presumptive structure that has the potential to develop into a forebrain-midbrain boundary.,,,efo_slim,EFO:0003463|TAO:0001368|ZFA:0001368,,
UBERON:0007289,presumptive rhombomere 1,A presumptive structure that has the potential to develop into a rhombomere 1.,,,,TAO:0001207|ZFA:0001207,,
UBERON:0007290,presumptive rhombomere 3,A presumptive structure that has the potential to develop into a rhombomere 3.,,,efo_slim,EFO:0003451|TAO:0001213|ZFA:0001213,,
UBERON:0007291,presumptive rhombomere 4,A presumptive structure that has the potential to develop into a rhombomere 4.,,,efo_slim,EFO:0003450|TAO:0001212|ZFA:0001212,,
UBERON:0007292,presumptive rhombomere 5,A presumptive structure that has the potential to develop into a rhombomere 5.,,,efo_slim,EFO:0003449|TAO:0001211|ZFA:0001211,,
UBERON:0007293,presumptive rhombomere 6,A presumptive structure that has the potential to develop into a rhombomere 6.,,,efo_slim,EFO:0003448|TAO:0001210|ZFA:0001210,,
UBERON:0007294,presumptive rhombomere 7,A presumptive structure that has the potential to develop into a rhombomere 7.,,,efo_slim,EFO:0003447|TAO:0001209|ZFA:0001209,,
UBERON:0007295,presumptive rhombomere 8,A presumptive structure that has the potential to develop into a rhombomere 8.,,,efo_slim,EFO:0003452|TAO:0001214|ZFA:0001214,,
UBERON:0007296,presumptive rhombomere 2,A presumptive structure that has the potential to develop into a rhombomere 2.,,,,TAO:0001208|ZFA:0001208,,
UBERON:0007297,presumptive pronephric mesoderm,A presumptive structure that has the potential to develop into a pronephric mesoderm.,nephron primordium,,efo_slim,EFO:0003619|TAO:0001070|ZFA:0001070,,
UBERON:0007298,pronephric proximal convoluted tubule,A proximal convoluted tubule that is part of a pronephros.,,,,TAO:0002238|ZFA:0001620,,
UBERON:0007299,choroid plexus of tectal ventricle,A choroid plexus that is part of a cerebral aqueduct.,choroid plexus tectal ventricle,,,TAO:0001445|ZFA:0001445,,
UBERON:0007300,pectoral appendage blood vessel,A blood vessel that is part of a pectoral appendage.,,,,TAO:0005301|ZFA:0005301,,
UBERON:0007301,appendage blood vessel,A blood vessel that is part of a limb/fin.,,,,TAO:0005299|ZFA:0005299,,
UBERON:0007302,pectoral appendage vasculature,A vasculature that is part of a pectoral appendage.,,,,TAO:0005096|ZFA:0005096,,
UBERON:0007303,pharyngeal vasculature,A vasculature that is part of a chordate pharynx.,branchial vasculature,,,TAO:0005003|ZFA:0005003,,
UBERON:0007304,appendage vasculature,A vasculature that is part of a limb/fin.,,,,TAO:0005095|ZFA:0005095,,
UBERON:0007306,pronephric glomerular capillary,A glomerular capillary that is part of a pronephros.,,,,TAO:0005309|ZFA:0005309,,
UBERON:0007307,pronephric glomerular basement membrane,A glomerular basement membrane that is part of a pronephros.,pronephric glomerular filtration membrane,,,TAO:0005313|ZFA:0005313,,
UBERON:0007308,pronephric distal early tubule,A distal early tubule that is part of a pronephros.,,,,TAO:0002236|ZFA:0001622,,
UBERON:0007311,sputum,"Matter ejected from the lungs, bronchi, and trachea, through the mouth.",,,,"BTO:0001297|CALOHA:TS-0963|EMAPA:36553|FMA:312401|GAID:1171|MA:0002536|MESH:D013183|NCIT:C13278|UMLS:C0038056 {source=""ncithesaurus:Sputum""}",,
UBERON:0007312,pudendal artery,Either the internal or external pudendal arteries.,arteriae pudendae|arteriae pudendales,,,"EMAPA:37111 {source=""MA:th""}|MA:0002028|SCTID:277968003|Wikipedia:Pudendal_artery",,
UBERON:0007314,superior external pudendal artery,,,,,"EMAPA:37119 {source=""MA:th""}|MA:0002029",,
UBERON:0007315,internal pudendal artery,"The internal pudendal artery is an artery that branches off the internal iliac artery, providing blood to the external genitalia. The internal pudendal artery is the terminal branch of the anterior trunk of the internal iliac artery. It is smaller in the female than in the male.",arteria pudenda interna|arteriae pudendae interna|arteriae pudendales interna|internal pudic artery,,human_reference_atlas,FMA:18835|SCTID:244309002|Wikipedia:Internal_pudendal_artery,,
UBERON:0007316,deep external pudendal artery,"The deep external pudendal artery (deep external pudic artery), more deeply seated than the superficial external pudendal artery, passes medialward across the Pectineus and the Adductor longus muscles; it is covered by the fascia lata, which it pierces at the medial side of the thigh, and is distributed, in the male, to the integument of the scrotum and perineum, in the female to the labium majus; its branches anastomose with the scrotal (or labial) branches of the perineal artery.",arteria pudenda externa profunda|arteriae pudendae externa profunda|arteriae pudendales externa profunda,,human_reference_atlas,FMA:20739|SCTID:31708008|Wikipedia:Deep_external_pudendal_artery,,
UBERON:0007317,superficial external pudendal artery,"An artery that arises from the medial side of the femoral artery, close to the superficial epigastric artery and superficial iliac circumflex artery.",arteriae pudendae externa superficialis|arteriae pudendales externa superficialis|superficial external pudic artery,,human_reference_atlas,FMA:20738|SCTID:47954000|Wikipedia:Superficial_external_pudendal_artery,,
UBERON:0007318,saphenous vein,"Either of two main superficial veins of the leg, one larger than the other, that begin at the foot.",,,,"BTO:0001808|CALOHA:TS-0893|EMAPA:37186 {source=""MA:th""}|MA:0002215|MESH:D012501|NCIT:C33511|UMLS:C0036186 {source=""ncithesaurus:Saphenous_Vein""}",,
UBERON:0007319,medial saphenous vein,,medial accessory saphenous vein,,,"EMAPA:37172 {source=""MA:th""}|FMA:44322|MA:0002173",,
UBERON:0007321,lateral saphenous vein,,lateral accessory saphenous vein,,,"EMAPA:37162 {source=""MA:th""}|FMA:44321|MA:0002161",,
UBERON:0007324,pancreatic lobule,A dense accumulation of exocrine glands in the pancreas often surrounding islets of Langerhans.,lobulus pancreaticus|pancreas lobe|pancreatic lobule,,human_reference_atlas,"EMAPA:37710 {source=""MA:th""}|FMA:16012|MA:0000721",,
UBERON:0007329,pancreatic duct,A duct that collects and carries secretions of the exocrine pancreas to the intestine.,duct of pancreas|pancreas duct,,human_reference_atlas|pheno_slim|vertebrate_core,"EHDAA:9194|EMAPA:32952|FMA:10419|MA:0000124|MESH:D010183 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|SCTID:181278006|TAO:0001372|VHOG:0000254|Wikipedia:Pancreatic_duct|ZFA:0001372",,
UBERON:0007330,rhamphotheca,Thin keratinized layer of epidermis projecting from outer surface of beak[WP].,,,,Wikipedia:Beak#Rhamphotheca,,
UBERON:0007331,maxillary rhamphotheca,A rhamphotheca that is part of a upper beak.,,,,,,
UBERON:0007332,mandibular rhamphotheca,A rhamphotheca that is part of a lower beak.,,,,,,
UBERON:0007334,nidopallium,"The nidopallium, meaning nested pallium, is the region of the avian brain that is used mostly for some types of executive functions but also other higher cognitive tasks.",,,,BTO:0003389|Wikipedia:Nidopallium,,
UBERON:0007347,hyperpallium,A pallial structure unique to avians.,,,,BTO:0003400|Wikipedia:Hyperpallium,,
UBERON:0007349,mesopallium,,,,,BTO:0003405,,
UBERON:0007350,arcopallium,A pallial region found in avias that partially overlap regions homologous to the amygdala of mammals.,,,,BM:ARCO|BTO:0003408|Wikipedia:Arcopallium,,
UBERON:0007351,nucleus isthmo-opticus,,,,,BTO:0003411,,
UBERON:0007352,stria vascularis vasculature,Blood vessels supplying the stria vascularis in the cochlea of the inner ear.,stria vascularis blood vessels,,,,,
UBERON:0007354,cartilage of pharyngotympanic tube,A triangular plate of elastic fibrocartilage that forms the cartilage component of the pharyngotympanic tube.,cartilage of auditory tube|cartilage of eustachian tube|cartilago tubae auditivae|cartilago tubae auditoriae|pharyngotympanic tube cartilage,,,FMA:60096|SCTID:362565000|Wikipedia:Cartilage_of_pharyngotympanic_tube,,
UBERON:0007355,bony part of pharyngotympanic tube,"The bony part of pharyngotympanic tube is about 12 mm. in length. It begins in the carotid wall of the tympanic cavity, below the septum canalis musculotubarii, and, gradually narrowing, ends at the angle of junction of the squama and the petrous portion of the temporal bone, its extremity presenting a jagged margin which serves for the attachment of the cartilaginous portion.",bony part of auditory tube|bony part of eustachian tube|osseous portion of eustachian tube|pars ossea (tuba auditiva)|pars ossea (tuba auditoria),,,FMA:60057|SCTID:362563007|Wikipedia:Bony_part_of_pharyngotympanic_tube,,
UBERON:0007356,crop,A pouched enlargement of the gullet of many birds that serves as a receptacle for food and for its preliminary maceration.,,,,BTO:0000301|NCIT:C111162|SCTID:68028003|Wikipedia:Crop_(anatomy)#Birds,,
UBERON:0007357,proventriculus,The glandular or true stomach of a bird that is situated between the crop and gizzard.,,,organ_slim,BTO:0001136|GAID:1239|MESH:D011531|NCIT:C111301|SCTID:63897003|Wikipedia:Proventriculus,,
UBERON:0007358,abomasum,"The fourth stomach of ruminating animals, which is an elongated pear-shaped sac lying on the floor of the abdomen, on the right-hand side, and roughly between the seventh and twelfth ribs. It leads to the beginning of the small intestine. (Adapted From Black's Veterinary Dictionary, 17th ed).",,,organ_slim,"BTO:0000024|GAID:1241|MESH:D000018|NCIT:C98702|SCTID:410028001|UMLS:C0000780 {source=""ncithesaurus:Abomasum""}|Wikipedia:Abomasum",,
UBERON:0007359,ruminant forestomach,"Any of the first three stomachs of a ruminant, i.e., the rumen, reticulum, or omasum.",,,organ_slim,BTO:0000480,,
UBERON:0007361,ruminant reticulum,"The second stomach of ruminants. It lies almost in the midline in the front of the abdomen, in contact with the liver and diaphragm and communicates freely with the RUMEN via the ruminoreticular orifice. The lining of the reticulum is raised into folds forming a honeycomb pattern over the surface. (From Concise Veterinary Dictionary, 1988).",,,,"BTO:0000347|MESH:D012159|NCIT:C98777|SCTID:23703003|UMLS:C0035295 {source=""ncithesaurus:Reticulum""}|Wikipedia:Reticulum_(anatomy)",,
UBERON:0007362,omasum,"The third stomach of ruminants, situated on the right side of the abdomen at a higher level than the fourth stomach and between this latter and the second stomach, with both of which it communicates. From its inner surface project large numbers of leaves or folia, each of which possesses roughened surfaces. In the center of each folium is a band of muscle fibers which produces a rasping movement of the leaf when it contracts. One leaf rubs against those on either side of it, and large particles of food material are ground down between the rough surfaces, preparatory to further digestion in the succeeeding parts of the alimentary canal. (Black's Veterinary Dictionary, 17th ed).",,,,"BTO:0000348|GAID:1242|MESH:D009851|NCIT:C98766|UMLS:C0028972 {source=""ncithesaurus:Omasum""}|Wikipedia:Omasum",,
UBERON:0007364,reticulorumen,"The first chamber in the alimentary canal of a ruminant stomach, composed of the rumen and reticulum.",retriculo-rumen,,,Wikipedia:Reticulorumen,,
UBERON:0007365,rumen,"The first compartment of the ruminant stomach. It lies on the left side of the body, occupying the whole of the left side of the abdomen and even stretching across the median plane of the body to the right side. It is capacious, divided into an upper and a lower sac, each of which has a blind sac at its posterior extremity.",,,,"BTO:0001194|GAID:1244|MESH:D012417|NCIT:C98778|SCTID:45138000|UMLS:C0035946 {source=""ncithesaurus:Rumen""}|Wikipedia:Rumen",,
UBERON:0007366,ruminant stomach,"The ruminants' stomach consists of four compartments: rumen, reticulum, omasum and abomasum. The first three compartments comprise the forestomach (proventriculus). They are lined with nonglandular membrane. The fourth compartment, the abomasum comprises the true stomach of the ruminants. It is lined with glandular mucous membrane. The rumen lies on the left of the abdominal cavity, the reticulum cranially and the omasum on the right. The abomasum lies ventrally, its proximal end lies ventral to the rumen, reticulum and omasum.",,,,GAID:1240|MESH:D013279,,
UBERON:0007367,surface of tongue,An anatomical surface that is part of a tongue.,tongue surface,,,FMA:54647|SCTID:314870004,,
UBERON:0007371,superior surface of tongue,The upper (superior) side of the tongue.,dorsal surface of tongue,,,FMA:54646,,
UBERON:0007373,inferior surface of tongue,The lower (inferior) side of the tongue.,ventral surface of tongue|ventrum linguae,,,FMA:54648|SCTID:362100003,,
UBERON:0007374,incus cartilage element,An incus endochondral element that is composed primarily of cartilage tissue.,,,,EMAPA:18228,,
UBERON:0007375,roof of mouth,"A multi-tissue structure consisting of bone and soft tissue that forms a part of the roof of the oral cavity. In mammals this is the combination of the primary palate (premaxilla) and the secondary palate. In early tetrapods it consists of the vomer, pterygoid, parasphenoid, palatine and ectopterygoid bones.",roof of buccal cavity|roof of oral cavity,,grouping_class,CALOHA:TS-2212|Wikipedia:Palate,,
UBERON:0007376,outer epithelium,"The epidermis is the entire outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species[GO].",epidermis|epidermis (sensu Metazoa)|outer epidermal layer|outer epithelial layer,,grouping_class,"BSA:0000073|BTO:0000313|FBbt:00004993 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration""}|HAO:0000298|TADS:0000109|WBbt:0005733|Wikipedia:Epidermis_(zoology)",,
UBERON:0007377,stratum compactum of dermis,"Portion of the dermis characterized by a well-arranged, plywood-like, collagenous network.",dermal deep region|stratum compactum,,,AAO:0010600|TAO:0001182|ZFA:0001182,,
UBERON:0007378,egg yolk,The yellow spheroidal mass of stored food that forms the inner portion of the egg of a bird or reptile and is surrounded by the white.,,,,AAO:0010579|BTO:0000371|MESH:D004530|ncithesaurus:Egg_Yolk|VHOG:0001742|Wikipedia:Yolk,,
UBERON:0007379,shelled egg,The hard-shelled reproductive body produced by a bird (especially by the common domestic chicken) or a reptile; also: its contents used as food.,,,,BSA:0000081|BTO:0000369|Wikipedia:Egg_(biology),,
UBERON:0007380,dermal scale,"Dermal bone that is thin, flexible, and platelike, and that develops in overlapping skinfolds that cover the body and often the head of fish and the bases of the fins.",scales,,,AAO:0010056|TAO:0000277|VSAO:0000048|Wikipedia:Scale_(zoology)#Fish_scales|ZFA:0000277,,
UBERON:0007381,epidermal scale,A fold in the surface epidermis composed of keratin[Kardong].,,,,Wikipedia:Reptile_scale,,
UBERON:0007383,enveloping layer of ectoderm,Outermost layer of cells surrounding the embryo.,enveloping layer|EVL,,efo_slim,EFO:0003425|TAO:0000086|ZFA:0000086,,
UBERON:0007384,appendage lymph vessel,A lymphatic vessel that is part of a limb/fin.,,,,TAO:0005300|ZFA:0005300,,
UBERON:0007385,pectoral appendage lymph vessel,A lymphatic vessel that is part of a pectoral appendage.,,,,TAO:0005302|ZFA:0005302,,
UBERON:0007386,pelvic appendage lymph vessel,A lymphatic vessel that is part of a pelvic appendage.,,,,,,
UBERON:0007389,paired limb/fin cartilage,A cartilage tissue that is part of a paired limb or fin.,,,homology_grouping,TAO:0001543|ZFA:0001543,,
UBERON:0007390,pectoral appendage cartilage tissue,A cartilage tissue that is part of a pectoral appendage.,,,,TAO:0000257|ZFA:0000257,,
UBERON:0007391,pelvic appendage cartilage tissue,A cartilage tissue that is part of a pelvic appendage.,,,,TAO:0001459|ZFA:0001459,,
UBERON:0007412,midbrain raphe nuclei,"Midline nuclei found in the midbrain, includes the dorsal raphe nucleus and the rostral linear nucleus of raphe.",midbrain raphe|midbrain raphe nuclei|nuclei raphes tegmenti mesencephali|raphe nuclei of tegmentum of midbrain|set of raphe nuclei of tegmentum of midbrain,,,"BIRNLEX:1676|BTO:0003387|DHBA:12222|FMA:77787|HBA:9455|MBA:165|MESH:D066267 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}",,
UBERON:0007413,nucleus of pontine reticular formation,A nucleus of brain that is part of a pontine reticular formation.,pontine reticular formation nucleus,,,EMAPA:36642|FMA:72245|MBA:146,,
UBERON:0007414,nucleus of midbrain tegmentum,A nucleus of brain that spans a midbrain tegmentum.,tegmental nuclei|tegmental nucleus,UBERON:0012277,,FMA:258768|ZFA:0005577,,
UBERON:0007415,nucleus of midbrain reticular formation,A nucleus of midbrain tegmentum that is part of a midbrain reticular formation.,midbrain reticular formation nucleus|midbrain reticular nucleus,,,BAMS:MRN|FMA:62443|MBA:128|neuronames:1993,,
UBERON:0007416,cerebellar peduncle,Any of the three large paired bundles of nerve fibers that connect the cerebellum to the brain stem.,,,pheno_slim,"BAMS:cbp|EMAPA:35213|FMA:272298|MA:0002742|MBA:752|NCIT:C88147|neuronames:1207|SCTID:362417003|UMLS:C0228515 {source=""ncithesaurus:Cerebellar_Peduncle""}",,
UBERON:0007417,peduncle of neuraxis,,neuraxis peduncle,,,FMA:83860,,
